candidate,direction,phase,lane,outcome,restored_generation,settled_generation,settled_period,population_at_stop
sl4x4_007,NE,3,5,changed_periodic,,44,1,4
sl4x4_007,NE,3,6,changed_periodic,,77,2,10
sl4x4_007,NE,3,7,changed_periodic,,52,1,0
sl4x4_007,NE,3,8,changed_periodic,,97,1,6
sl4x4_007,NE,3,9,changed_periodic,,56,1,7
sl4x4_008,SE,0,-5,changed_periodic,,74,2,3
sl4x4_008,SE,0,-4,unresolved_by_horizon,,,,91
sl4x4_008,SE,0,-3,changed_periodic,,63,1,7
sl4x4_008,SE,0,-2,changed_periodic,,52,2,3
sl4x4_008,SE,0,-1,changed_periodic,,50,2,3
sl4x4_008,SE,0,0,changed_periodic,,48,2,3
sl4x4_008,SE,0,1,changed_periodic,,46,2,3
sl4x4_008,SE,0,2,changed_periodic,,53,1,7
sl4x4_008,SE,0,3,unresolved_by_horizon,,,,86
sl4x4_008,SE,0,4,changed_periodic,,56,2,3
sl4x4_008,SE,1,-5,changed_periodic,,73,2,3
sl4x4_008,SE,1,-4,unresolved_by_horizon,,,,103
sl4x4_008,SE,1,-3,changed_periodic,,62,1,7
sl4x4_008,SE,1,-2,changed_periodic,,51,2,3
sl4x4_008,SE,1,-1,changed_periodic,,49,2,3
sl4x4_008,SE,1,0,changed_periodic,,47,2,3
sl4x4_008,SE,1,1,changed_periodic,,45,2,3
sl4x4_008,SE,1,2,changed_periodic,,52,1,7
sl4x4_008,SE,1,3,unresolved_by_horizon,,,,92
sl4x4_008,SE,1,4,changed_periodic,,55,2,3
sl4x4_008,SE,2,-5,changed_periodic,,72,2,3
sl4x4_008,SE,2,-4,unresolved_by_horizon,,,,120
sl4x4_008,SE,2,-3,changed_periodic,,61,1,7
sl4x4_008,SE,2,-2,changed_periodic,,50,2,3
sl4x4_008,SE,2,-1,changed_periodic,,48,2,3
sl4x4_008,SE,2,0,changed_periodic,,46,2,3
sl4x4_008,SE,2,1,changed_periodic,,44,2,3
sl4x4_008,SE,2,2,changed_periodic,,51,1,7
sl4x4_008,SE,2,3,unresolved_by_horizon,,,,85
sl4x4_008,SE,2,4,changed_periodic,,54,2,3
sl4x4_008,SE,3,-5,changed_periodic,,71,2,3
sl4x4_008,SE,3,-4,unresolved_by_horizon,,,,107
sl4x4_008,SE,3,-3,changed_periodic,,60,1,7
sl4x4_008,SE,3,-2,changed_periodic,,49,2,3
sl4x4_008,SE,3,-1,changed_periodic,,47,2,3
sl4x4_008,SE,3,0,changed_periodic,,45,2,3
sl4x4_008,SE,3,1,changed_periodic,,43,2,3
sl4x4_008,SE,3,2,changed_periodic,,50,1,7
sl4x4_008,SE,3,3,unresolved_by_horizon,,,,89
sl4x4_008,SE,3,4,changed_periodic,,53,2,3
sl4x4_008,SW,0,-8,changed_periodic,,25,1,8
sl4x4_008,SW,0,-7,unresolved_by_horizon,,,,5
sl4x4_008,SW,0,-6,changed_periodic,,29,1,6
sl4x4_008,SW,0,-5,changed_periodic,,34,1,10
sl4x4_008,SW,0,-4,changed_periodic,,30,1,4
sl4x4_008,SW,0,-3,changed_periodic,,57,1,0
sl4x4_008,SW,0,-2,unresolved_by_horizon,,,,31
sl4x4_008,SW,0,-1,changed_periodic,,36,1,7
sl4x4_008,SW,0,0,changed_periodic,,72,2,12
sl4x4_008,SW,0,1,changed_periodic,,84,1,6
sl4x4_008,SW,0,2,changed_periodic,,54,1,0
sl4x4_008,SW,0,3,unresolved_by_horizon,,,,159
sl4x4_008,SW,0,4,unresolved_by_horizon,,,,13
sl4x4_008,SW,1,-8,changed_periodic,,24,1,8
sl4x4_008,SW,1,-7,unresolved_by_horizon,,,,5
sl4x4_008,SW,1,-6,changed_periodic,,28,1,6
sl4x4_008,SW,1,-5,changed_periodic,,33,1,10
sl4x4_008,SW,1,-4,changed_periodic,,29,1,4
sl4x4_008,SW,1,-3,changed_periodic,,56,1,0
sl4x4_008,SW,1,-2,unresolved_by_horizon,,,,31
sl4x4_008,SW,1,-1,changed_periodic,,35,1,7
sl4x4_008,SW,1,0,changed_periodic,,71,2,12
sl4x4_008,SW,1,1,changed_periodic,,83,1,6
sl4x4_008,SW,1,2,changed_periodic,,53,1,0
sl4x4_008,SW,1,3,unresolved_by_horizon,,,,131
sl4x4_008,SW,1,4,unresolved_by_horizon,,,,13
sl4x4_008,SW,2,-8,changed_periodic,,23,1,8
sl4x4_008,SW,2,-7,unresolved_by_horizon,,,,5
sl4x4_008,SW,2,-6,changed_periodic,,27,1,6
sl4x4_008,SW,2,-5,changed_periodic,,32,1,10
sl4x4_008,SW,2,-4,changed_periodic,,28,1,4
sl4x4_008,SW,2,-3,changed_periodic,,55,1,0
sl4x4_008,SW,2,-2,unresolved_by_horizon,,,,31
sl4x4_008,SW,2,-1,changed_periodic,,34,1,7
sl4x4_008,SW,2,0,changed_periodic,,70,2,12
sl4x4_008,SW,2,1,changed_periodic,,82,1,6
sl4x4_008,SW,2,2,changed_periodic,,52,1,0
sl4x4_008,SW,2,3,unresolved_by_horizon,,,,142
sl4x4_008,SW,2,4,unresolved_by_horizon,,,,13
sl4x4_008,SW,3,-8,changed_periodic,,38,1,8
sl4x4_008,SW,3,-7,unresolved_by_horizon,,,,5
sl4x4_008,SW,3,-6,changed_periodic,,42,1,6
sl4x4_008,SW,3,-5,changed_periodic,,47,1,10
sl4x4_008,SW,3,-4,changed_periodic,,43,1,4
sl4x4_008,SW,3,-3,changed_periodic,,70,1,0
sl4x4_008,SW,3,-2,unresolved_by_horizon,,,,31
sl4x4_008,SW,3,-1,changed_periodic,,49,1,7
sl4x4_008,SW,3,0,changed_periodic,,85,2,12
sl4x4_008,SW,3,1,changed_periodic,,97,1,6
sl4x4_008,SW,3,2,changed_periodic,,67,1,0
sl4x4_008,SW,3,3,unresolved_by_horizon,,,,109
sl4x4_008,SW,3,4,unresolved_by_horizon,,,,13
sl4x4_008,NW,0,-5,unresolved_by_horizon,,,,5
sl4x4_008,NW,0,-4,changed_periodic,,39,1,8
sl4x4_008,NW,0,-3,changed_periodic,,41,1,0
sl4x4_008,NW,0,-2,changed_periodic,,53,1,0
sl4x4_008,NW,0,-1,changed_periodic,,44,1,0
sl4x4_008,NW,0,0,changed_periodic,,42,1,0
sl4x4_008,NW,0,1,changed_periodic,,47,1,0
sl4x4_008,NW,0,2,changed_periodic,,31,1,0
sl4x4_008,NW,0,3,changed_periodic,,25,1,8
sl4x4_008,NW,0,4,unresolved_by_horizon,,,,5
sl4x4_008,NW,1,-5,unresolved_by_horizon,,,,5
sl4x4_008,NW,1,-4,changed_periodic,,38,1,8
sl4x4_008,NW,1,-3,changed_periodic,,40,1,0
sl4x4_008,NW,1,-2,changed_periodic,,52,1,0
sl4x4_008,NW,1,-1,changed_periodic,,43,1,0
sl4x4_008,NW,1,0,changed_periodic,,41,1,0
sl4x4_008,NW,1,1,changed_periodic,,46,1,0
sl4x4_008,NW,1,2,changed_periodic,,30,1,0
sl4x4_008,NW,1,3,changed_periodic,,24,1,8
sl4x4_008,NW,1,4,unresolved_by_horizon,,,,5
sl4x4_008,NW,2,-5,unresolved_by_horizon,,,,5
sl4x4_008,NW,2,-4,changed_periodic,,37,1,8
sl4x4_008,NW,2,-3,changed_periodic,,39,1,0
sl4x4_008,NW,2,-2,changed_periodic,,51,1,0
sl4x4_008,NW,2,-1,changed_periodic,,42,1,0
sl4x4_008,NW,2,0,changed_periodic,,40,1,0
sl4x4_008,NW,2,1,changed_periodic,,45,1,0
sl4x4_008,NW,2,2,changed_periodic,,29,1,0
sl4x4_008,NW,2,3,changed_periodic,,23,1,8
sl4x4_008,NW,2,4,unresolved_by_horizon,,,,5
sl4x4_008,NW,3,-5,unresolved_by_horizon,,,,5
sl4x4_008,NW,3,-4,changed_periodic,,52,1,8
sl4x4_008,NW,3,-3,changed_periodic,,54,1,0
sl4x4_008,NW,3,-2,changed_periodic,,66,1,0
sl4x4_008,NW,3,-1,changed_periodic,,57,1,0
sl4x4_008,NW,3,0,changed_periodic,,55,1,0
sl4x4_008,NW,3,1,changed_periodic,,60,1,0
sl4x4_008,NW,3,2,changed_periodic,,44,1,0
sl4x4_008,NW,3,3,changed_periodic,,38,1,8
sl4x4_008,NW,3,4,unresolved_by_horizon,,,,5
sl4x4_008,NE,0,-3,unresolved_by_horizon,,,,13
sl4x4_008,NE,0,-2,unresolved_by_horizon,,,,139
sl4x4_008,NE,0,-1,changed_periodic,,48,1,0
sl4x4_008,NE,0,0,changed_periodic,,82,1,6
sl4x4_008,NE,0,1,changed_periodic,,74,2,12
sl4x4_008,NE,0,2,changed_periodic,,42,1,7
sl4x4_008,NE,0,3,unresolved_by_horizon,,,,31
sl4x4_008,NE,0,4,changed_periodic,,71,1,0
sl4x4_008,NE,0,5,changed_periodic,,48,1,4
sl4x4_008,NE,0,6,changed_periodic,,56,1,10
sl4x4_008,NE,0,7,changed_periodic,,55,1,6
sl4x4_008,NE,0,8,unresolved_by_horizon,,,,5
sl4x4_008,NE,0,9,changed_periodic,,59,1,8
sl4x4_008,NE,1,-3,unresolved_by_horizon,,,,13
sl4x4_008,NE,1,-2,unresolved_by_horizon,,,,147
sl4x4_008,NE,1,-1,changed_periodic,,47,1,0
sl4x4_008,NE,1,0,changed_periodic,,81,1,6
sl4x4_008,NE,1,1,changed_periodic,,73,2,12
sl4x4_008,NE,1,2,changed_periodic,,41,1,7
sl4x4_008,NE,1,3,unresolved_by_horizon,,,,31
sl4x4_008,NE,1,4,changed_periodic,,70,1,0
sl4x4_008,NE,1,5,changed_periodic,,47,1,4
sl4x4_008,NE,1,6,changed_periodic,,55,1,10
sl4x4_008,NE,1,7,changed_periodic,,54,1,6
sl4x4_008,NE,1,8,unresolved_by_horizon,,,,5
sl4x4_008,NE,1,9,changed_periodic,,58,1,8
sl4x4_008,NE,2,-3,unresolved_by_horizon,,,,13
sl4x4_008,NE,2,-2,unresolved_by_horizon,,,,148
sl4x4_008,NE,2,-1,changed_periodic,,46,1,0
sl4x4_008,NE,2,0,changed_periodic,,80,1,6
sl4x4_008,NE,2,1,changed_periodic,,72,2,12
sl4x4_008,NE,2,2,changed_periodic,,40,1,7
sl4x4_008,NE,2,3,unresolved_by_horizon,,,,31
sl4x4_008,NE,2,4,changed_periodic,,69,1,0
sl4x4_008,NE,2,5,changed_periodic,,46,1,4
sl4x4_008,NE,2,6,changed_periodic,,54,1,10
sl4x4_008,NE,2,7,changed_periodic,,53,1,6
sl4x4_008,NE,2,8,unresolved_by_horizon,,,,5
sl4x4_008,NE,2,9,changed_periodic,,57,1,8
sl4x4_008,NE,3,-3,unresolved_by_horizon,,,,13
sl4x4_008,NE,3,-2,unresolved_by_horizon,,,,154
sl4x4_008,NE,3,-1,changed_periodic,,45,1,0
sl4x4_008,NE,3,0,changed_periodic,,79,1,6
sl4x4_008,NE,3,1,changed_periodic,,71,2,12
sl4x4_008,NE,3,2,changed_periodic,,39,1,7
sl4x4_008,NE,3,3,unresolved_by_horizon,,,,31
sl4x4_008,NE,3,4,changed_periodic,,68,1,0
sl4x4_008,NE,3,5,changed_periodic,,45,1,4
sl4x4_008,NE,3,6,changed_periodic,,53,1,10
sl4x4_008,NE,3,7,changed_periodic,,52,1,6
sl4x4_008,NE,3,8,unresolved_by_horizon,,,,5
sl4x4_008,NE,3,9,changed_periodic,,56,1,8
sl4x4_009,SE,0,-5,unresolved_by_horizon,,,,86
sl4x4_009,SE,0,-4,unresolved_by_horizon,,,,79
sl4x4_009,SE,0,-3,changed_periodic,,77,1,0
sl4x4_009,SE,0,-2,unresolved_by_horizon,,,,71
sl4x4_009,SE,0,-1,restored,40,,,7
sl4x4_009,SE,0,0,changed_periodic,,41,1,0
sl4x4_009,SE,0,1,changed_periodic,,39,1,0
sl4x4_009,SE,0,2,unresolved_by_horizon,,,,290
sl4x4_009,SE,0,3,changed_periodic,,212,2,55
sl4x4_009,SE,0,4,unresolved_by_horizon,,,,87
sl4x4_009,SE,1,-5,unresolved_by_horizon,,,,97
sl4x4_009,SE,1,-4,unresolved_by_horizon,,,,59
sl4x4_009,SE,1,-3,changed_periodic,,76,1,0
sl4x4_009,SE,1,-2,unresolved_by_horizon,,,,75
sl4x4_009,SE,1,-1,restored,39,,,7
sl4x4_009,SE,1,0,changed_periodic,,40,1,0
sl4x4_009,SE,1,1,changed_periodic,,38,1,0
sl4x4_009,SE,1,2,unresolved_by_horizon,,,,294
sl4x4_009,SE,1,3,changed_periodic,,211,2,55
sl4x4_009,SE,1,4,unresolved_by_horizon,,,,86
sl4x4_009,SE,2,-5,unresolved_by_horizon,,,,90
sl4x4_009,SE,2,-4,unresolved_by_horizon,,,,55
sl4x4_009,SE,2,-3,changed_periodic,,75,1,0
sl4x4_009,SE,2,-2,unresolved_by_horizon,,,,75
sl4x4_009,SE,2,-1,restored,38,,,7
sl4x4_009,SE,2,0,changed_periodic,,39,1,0
sl4x4_009,SE,2,1,changed_periodic,,37,1,0
sl4x4_009,SE,2,2,unresolved_by_horizon,,,,232
sl4x4_009,SE,2,3,changed_periodic,,210,2,55
sl4x4_009,SE,2,4,unresolved_by_horizon,,,,90
sl4x4_009,SE,3,-5,unresolved_by_horizon,,,,90
sl4x4_009,SE,3,-4,unresolved_by_horizon,,,,54
sl4x4_009,SE,3,-3,changed_periodic,,74,1,0
sl4x4_009,SE,3,-2,unresolved_by_horizon,,,,75
sl4x4_009,SE,3,-1,restored,37,,,7
sl4x4_009,SE,3,0,changed_periodic,,38,1,0
sl4x4_009,SE,3,1,changed_periodic,,36,1,0
sl4x4_009,SE,3,2,unresolved_by_horizon,,,,221
sl4x4_009,SE,3,3,changed_periodic,,209,2,55
sl4x4_009,SE,3,4,unresolved_by_horizon,,,,77
sl4x4_009,SW,0,-9,changed_periodic,,26,1,13
sl4x4_009,SW,0,-8,changed_periodic,,56,2,12
sl4x4_009,SW,0,-7,changed_periodic,,28,1,0
sl4x4_009,SW,0,-6,unresolved_by_horizon,,,,137
sl4x4_009,SW,0,-5,changed_periodic,,29,1,5
sl4x4_009,SW,0,-4,changed_periodic,,29,1,4
sl4x4_009,SW,0,-3,changed_periodic,,45,1,0
sl4x4_009,SW,0,-2,changed_periodic,,37,2,6
sl4x4_009,SW,0,-1,changed_periodic,,81,1,28
sl4x4_009,SW,0,0,unresolved_by_horizon,,,,78
sl4x4_009,SW,0,1,changed_periodic,,47,1,0
sl4x4_009,SW,0,2,changed_periodic,,41,1,12
sl4x4_009,SW,0,3,unresolved_by_horizon,,,,31
sl4x4_009,SW,0,4,unresolved_by_horizon,,,,100
sl4x4_009,SW,1,-9,changed_periodic,,25,1,13
sl4x4_009,SW,1,-8,changed_periodic,,55,2,12
sl4x4_009,SW,1,-7,changed_periodic,,27,1,0
sl4x4_009,SW,1,-6,unresolved_by_horizon,,,,139
sl4x4_009,SW,1,-5,changed_periodic,,28,1,5
sl4x4_009,SW,1,-4,changed_periodic,,28,1,4
sl4x4_009,SW,1,-3,changed_periodic,,44,1,0
sl4x4_009,SW,1,-2,changed_periodic,,36,2,6
sl4x4_009,SW,1,-1,changed_periodic,,80,1,28
sl4x4_009,SW,1,0,unresolved_by_horizon,,,,62
sl4x4_009,SW,1,1,changed_periodic,,46,1,0
sl4x4_009,SW,1,2,changed_periodic,,40,1,12
sl4x4_009,SW,1,3,unresolved_by_horizon,,,,31
sl4x4_009,SW,1,4,unresolved_by_horizon,,,,107
sl4x4_009,SW,2,-9,changed_periodic,,24,1,13
sl4x4_009,SW,2,-8,changed_periodic,,54,2,12
sl4x4_009,SW,2,-7,changed_periodic,,26,1,0
sl4x4_009,SW,2,-6,unresolved_by_horizon,,,,139
sl4x4_009,SW,2,-5,changed_periodic,,27,1,5
sl4x4_009,SW,2,-4,changed_periodic,,27,1,4
sl4x4_009,SW,2,-3,changed_periodic,,43,1,0
sl4x4_009,SW,2,-2,changed_periodic,,35,2,6
sl4x4_009,SW,2,-1,changed_periodic,,79,1,28
sl4x4_009,SW,2,0,unresolved_by_horizon,,,,67
sl4x4_009,SW,2,1,changed_periodic,,45,1,0
sl4x4_009,SW,2,2,changed_periodic,,39,1,12
sl4x4_009,SW,2,3,unresolved_by_horizon,,,,31
sl4x4_009,SW,2,4,unresolved_by_horizon,,,,107
sl4x4_009,SW,3,-9,changed_periodic,,39,1,13
sl4x4_009,SW,3,-8,changed_periodic,,69,2,12
sl4x4_009,SW,3,-7,changed_periodic,,41,1,0
sl4x4_009,SW,3,-6,unresolved_by_horizon,,,,115
sl4x4_009,SW,3,-5,changed_periodic,,42,1,5
sl4x4_009,SW,3,-4,changed_periodic,,42,1,4
sl4x4_009,SW,3,-3,changed_periodic,,58,1,0
sl4x4_009,SW,3,-2,changed_periodic,,50,2,6
sl4x4_009,SW,3,-1,changed_periodic,,94,1,28
sl4x4_009,SW,3,0,unresolved_by_horizon,,,,71
sl4x4_009,SW,3,1,changed_periodic,,60,1,0
sl4x4_009,SW,3,2,changed_periodic,,54,1,12
sl4x4_009,SW,3,3,unresolved_by_horizon,,,,31
sl4x4_009,SW,3,4,unresolved_by_horizon,,,,78
sl4x4_009,NW,0,-5,changed_periodic,,65,2,3
sl4x4_009,NW,0,-4,changed_periodic,,66,2,3
sl4x4_009,NW,0,-3,changed_periodic,,51,1,24
sl4x4_009,NW,0,-2,changed_periodic,,38,1,7
sl4x4_009,NW,0,-1,changed_periodic,,45,2,7
sl4x4_009,NW,0,0,unresolved_by_horizon,,,,9
sl4x4_009,NW,0,1,changed_periodic,,51,1,24
sl4x4_009,NW,0,2,changed_periodic,,23,1,12
sl4x4_009,NW,0,3,unresolved_by_horizon,,,,34
sl4x4_009,NW,0,4,changed_periodic,,26,1,13
sl4x4_009,NW,1,-5,changed_periodic,,64,2,3
sl4x4_009,NW,1,-4,changed_periodic,,65,2,3
sl4x4_009,NW,1,-3,changed_periodic,,50,1,24
sl4x4_009,NW,1,-2,changed_periodic,,37,1,7
sl4x4_009,NW,1,-1,changed_periodic,,44,2,7
sl4x4_009,NW,1,0,unresolved_by_horizon,,,,9
sl4x4_009,NW,1,1,changed_periodic,,50,1,24
sl4x4_009,NW,1,2,changed_periodic,,22,1,12
sl4x4_009,NW,1,3,unresolved_by_horizon,,,,34
sl4x4_009,NW,1,4,changed_periodic,,25,1,13
sl4x4_009,NW,2,-5,changed_periodic,,63,2,3
sl4x4_009,NW,2,-4,changed_periodic,,64,2,3
sl4x4_009,NW,2,-3,changed_periodic,,49,1,24
sl4x4_009,NW,2,-2,changed_periodic,,36,1,7
sl4x4_009,NW,2,-1,changed_periodic,,43,2,7
sl4x4_009,NW,2,0,unresolved_by_horizon,,,,9
sl4x4_009,NW,2,1,changed_periodic,,49,1,24
sl4x4_009,NW,2,2,changed_periodic,,21,1,12
sl4x4_009,NW,2,3,unresolved_by_horizon,,,,34
sl4x4_009,NW,2,4,changed_periodic,,24,1,13
sl4x4_009,NW,3,-5,changed_periodic,,78,2,3
sl4x4_009,NW,3,-4,changed_periodic,,79,2,3
sl4x4_009,NW,3,-3,changed_periodic,,64,1,24
sl4x4_009,NW,3,-2,changed_periodic,,51,1,7
sl4x4_009,NW,3,-1,changed_periodic,,58,2,7
sl4x4_009,NW,3,0,unresolved_by_horizon,,,,9
sl4x4_009,NW,3,1,changed_periodic,,64,1,24
sl4x4_009,NW,3,2,changed_periodic,,36,1,12
sl4x4_009,NW,3,3,unresolved_by_horizon,,,,34
sl4x4_009,NW,3,4,changed_periodic,,39,1,13
sl4x4_009,NE,0,-3,changed_periodic,,74,1,9
sl4x4_009,NE,0,-2,changed_periodic,,212,2,55
sl4x4_009,NE,0,-1,changed_periodic,,42,2,3
sl4x4_009,NE,0,0,changed_periodic,,37,1,4
sl4x4_009,NE,0,1,changed_periodic,,41,1,4
sl4x4_009,NE,0,2,changed_periodic,,44,1,0
sl4x4_009,NE,0,3,changed_periodic,,46,1,0
sl4x4_009,NE,0,4,changed_periodic,,51,1,0
sl4x4_009,NE,0,5,unresolved_by_horizon,,,,28
sl4x4_009,NE,0,6,changed_periodic,,54,1,4
sl4x4_009,NE,0,7,unresolved_by_horizon,,,,88
sl4x4_009,NE,0,8,changed_periodic,,64,1,7
sl4x4_009,NE,0,9,changed_periodic,,86,2,3
sl4x4_009,NE,0,10,changed_periodic,,79,1,24
sl4x4_009,NE,1,-3,changed_periodic,,73,1,9
sl4x4_009,NE,1,-2,changed_periodic,,211,2,55
sl4x4_009,NE,1,-1,changed_periodic,,41,2,3
sl4x4_009,NE,1,0,changed_periodic,,36,1,4
sl4x4_009,NE,1,1,changed_periodic,,40,1,4
sl4x4_009,NE,1,2,changed_periodic,,43,1,0
sl4x4_009,NE,1,3,changed_periodic,,45,1,0
sl4x4_009,NE,1,4,changed_periodic,,50,1,0
sl4x4_009,NE,1,5,unresolved_by_horizon,,,,28
sl4x4_009,NE,1,6,changed_periodic,,53,1,4
sl4x4_009,NE,1,7,unresolved_by_horizon,,,,99
sl4x4_009,NE,1,8,changed_periodic,,63,1,7
sl4x4_009,NE,1,9,changed_periodic,,85,2,3
sl4x4_009,NE,1,10,changed_periodic,,78,1,24
sl4x4_009,NE,2,-3,changed_periodic,,72,1,9
sl4x4_009,NE,2,-2,changed_periodic,,210,2,55
sl4x4_009,NE,2,-1,changed_periodic,,40,2,3
sl4x4_009,NE,2,0,changed_periodic,,35,1,4
sl4x4_009,NE,2,1,changed_periodic,,39,1,4
sl4x4_009,NE,2,2,changed_periodic,,42,1,0
sl4x4_009,NE,2,3,changed_periodic,,44,1,0
sl4x4_009,NE,2,4,changed_periodic,,49,1,0
sl4x4_009,NE,2,5,unresolved_by_horizon,,,,28
sl4x4_009,NE,2,6,changed_periodic,,52,1,4
sl4x4_009,NE,2,7,unresolved_by_horizon,,,,89
sl4x4_009,NE,2,8,changed_periodic,,62,1,7
sl4x4_009,NE,2,9,changed_periodic,,84,2,3
sl4x4_009,NE,2,10,changed_periodic,,77,1,24
sl4x4_009,NE,3,-3,changed_periodic,,71,1,9
sl4x4_009,NE,3,-2,changed_periodic,,209,2,55
sl4x4_009,NE,3,-1,changed_periodic,,39,2,3
sl4x4_009,NE,3,0,changed_periodic,,34,1,4
sl4x4_009,NE,3,1,changed_periodic,,38,1,4
sl4x4_009,NE,3,2,changed_periodic,,41,1,0
sl4x4_009,NE,3,3,changed_periodic,,43,1,0
sl4x4_009,NE,3,4,changed_periodic,,48,1,0
sl4x4_009,NE,3,5,unresolved_by_horizon,,,,28
sl4x4_009,NE,3,6,changed_periodic,,51,1,4
sl4x4_009,NE,3,7,unresolved_by_horizon,,,,85
sl4x4_009,NE,3,8,changed_periodic,,61,1,7
sl4x4_009,NE,3,9,changed_periodic,,83,2,3
sl4x4_009,NE,3,10,changed_periodic,,76,1,24
sl4x4_010,SE,0,-6,changed_periodic,,165,1,34
sl4x4_010,SE,0,-5,unresolved_by_horizon,,,,350
sl4x4_010,SE,0,-4,changed_periodic,,81,1,10
sl4x4_010,SE,0,-3,changed_periodic,,76,2,12
sl4x4_010,SE,0,-2,changed_periodic,,54,1,0
sl4x4_010,SE,0,-1,changed_periodic,,43,1,7
sl4x4_010,SE,0,0,changed_periodic,,41,1,7
sl4x4_010,SE,0,1,changed_periodic,,48,1,0
sl4x4_010,SE,0,2,changed_periodic,,66,2,12
sl4x4_010,SE,0,3,changed_periodic,,67,1,10
sl4x4_010,SE,0,4,unresolved_by_horizon,,,,292
sl4x4_010,SE,0,5,changed_periodic,,143,1,34
sl4x4_010,SE,1,-6,changed_periodic,,164,1,34
sl4x4_010,SE,1,-5,unresolved_by_horizon,,,,367
sl4x4_010,SE,1,-4,changed_periodic,,80,1,10
sl4x4_010,SE,1,-3,changed_periodic,,75,2,12
sl4x4_010,SE,1,-2,changed_periodic,,53,1,0
sl4x4_010,SE,1,-1,changed_periodic,,42,1,7
sl4x4_010,SE,1,0,changed_periodic,,40,1,7
sl4x4_010,SE,1,1,changed_periodic,,47,1,0
sl4x4_010,SE,1,2,changed_periodic,,65,2,12
sl4x4_010,SE,1,3,changed_periodic,,66,1,10
sl4x4_010,SE,1,4,unresolved_by_horizon,,,,293
sl4x4_010,SE,1,5,changed_periodic,,142,1,34
sl4x4_010,SE,2,-6,changed_periodic,,163,1,34
sl4x4_010,SE,2,-5,unresolved_by_horizon,,,,339
sl4x4_010,SE,2,-4,changed_periodic,,79,1,10
sl4x4_010,SE,2,-3,changed_periodic,,74,2,12
sl4x4_010,SE,2,-2,changed_periodic,,52,1,0
sl4x4_010,SE,2,-1,changed_periodic,,41,1,7
sl4x4_010,SE,2,0,changed_periodic,,39,1,7
sl4x4_010,SE,2,1,changed_periodic,,46,1,0
sl4x4_010,SE,2,2,changed_periodic,,64,2,12
sl4x4_010,SE,2,3,changed_periodic,,65,1,10
sl4x4_010,SE,2,4,unresolved_by_horizon,,,,296
sl4x4_010,SE,2,5,changed_periodic,,141,1,34
sl4x4_010,SE,3,-6,changed_periodic,,162,1,34
sl4x4_010,SE,3,-5,unresolved_by_horizon,,,,359
sl4x4_010,SE,3,-4,changed_periodic,,78,1,10
sl4x4_010,SE,3,-3,changed_periodic,,73,2,12
sl4x4_010,SE,3,-2,changed_periodic,,51,1,0
sl4x4_010,SE,3,-1,changed_periodic,,40,1,7
sl4x4_010,SE,3,0,changed_periodic,,38,1,7
sl4x4_010,SE,3,1,changed_periodic,,45,1,0
sl4x4_010,SE,3,2,changed_periodic,,63,2,12
sl4x4_010,SE,3,3,changed_periodic,,64,1,10
sl4x4_010,SE,3,4,unresolved_by_horizon,,,,322
sl4x4_010,SE,3,5,changed_periodic,,140,1,34
sl4x4_010,SW,0,-7,changed_periodic,,44,1,24
sl4x4_010,SW,0,-6,changed_periodic,,32,1,0
sl4x4_010,SW,0,-5,unresolved_by_horizon,,,,127
sl4x4_010,SW,0,-4,changed_periodic,,56,1,24
sl4x4_010,SW,0,-3,changed_periodic,,30,1,0
sl4x4_010,SW,0,-2,changed_periodic,,33,1,6
sl4x4_010,SW,0,-1,changed_periodic,,52,1,7
sl4x4_010,SW,0,0,changed_periodic,,62,1,7
sl4x4_010,SW,0,1,changed_periodic,,45,1,4
sl4x4_010,SW,0,2,unresolved_by_horizon,,,,309
sl4x4_010,SW,0,3,unresolved_by_horizon,,,,108
sl4x4_010,SW,1,-7,changed_periodic,,43,1,24
sl4x4_010,SW,1,-6,changed_periodic,,31,1,0
sl4x4_010,SW,1,-5,unresolved_by_horizon,,,,126
sl4x4_010,SW,1,-4,changed_periodic,,55,1,24
sl4x4_010,SW,1,-3,changed_periodic,,29,1,0
sl4x4_010,SW,1,-2,changed_periodic,,32,1,6
sl4x4_010,SW,1,-1,changed_periodic,,51,1,7
sl4x4_010,SW,1,0,changed_periodic,,61,1,7
sl4x4_010,SW,1,1,changed_periodic,,44,1,4
sl4x4_010,SW,1,2,unresolved_by_horizon,,,,294
sl4x4_010,SW,1,3,unresolved_by_horizon,,,,127
sl4x4_010,SW,2,-7,changed_periodic,,42,1,24
sl4x4_010,SW,2,-6,changed_periodic,,30,1,0
sl4x4_010,SW,2,-5,unresolved_by_horizon,,,,130
sl4x4_010,SW,2,-4,changed_periodic,,54,1,24
sl4x4_010,SW,2,-3,changed_periodic,,28,1,0
sl4x4_010,SW,2,-2,changed_periodic,,31,1,6
sl4x4_010,SW,2,-1,changed_periodic,,50,1,7
sl4x4_010,SW,2,0,changed_periodic,,60,1,7
sl4x4_010,SW,2,1,changed_periodic,,43,1,4
sl4x4_010,SW,2,2,unresolved_by_horizon,,,,319
sl4x4_010,SW,2,3,unresolved_by_horizon,,,,119
sl4x4_010,SW,3,-7,changed_periodic,,57,1,24
sl4x4_010,SW,3,-6,changed_periodic,,45,1,0
sl4x4_010,SW,3,-5,unresolved_by_horizon,,,,109
sl4x4_010,SW,3,-4,changed_periodic,,69,1,24
